volunteer,study,activity,measure,mean,std.dev
13,test,Walking Downstairs,tBodyAccJerk-Y,-0.007518681563829788,0.2145643144153654
13,test,Walking Downstairs,tBodyAccJerk-Z,-0.02529776702765957,0.34017623650743384
13,test,Walking Downstairs,tBodyGyro-X,-0.12267220175744681,0.4633694034086
13,test,Walking Downstairs,tBodyGyro-Y,-0.023720571914893615,0.2875658337276405
13,test,Walking Downstairs,tBodyGyro-Z,0.11128423965595745,0.33222207671962783
13,test,Walking Downstairs,tBodyGyroJerk-X,-0.06471998425531915,0.4880302566938915
13,test,Walking Downstairs,tBodyGyroJerk-Y,-0.06694140807659575,0.35168623855130543
13,test,Walking Downstairs,tBodyGyroJerk-Z,-0.0512020476,0.40178011582429385
13,test,Walking Downstairs,tBodyAccMag,-0.02946342995531915,0.1368720699907518
13,test,Walking Downstairs,tGravityAccMag,-0.02946342995531915,0.1368720699907518
13,test,Walking Downstairs,tBodyAccJerkMag,-0.12792605150212766,0.15485085086240868
13,test,Walking Downstairs,tBodyGyroMag,-0.1021144805319149,0.283616586287278
13,test,Walking Downstairs,tBodyGyroJerkMag,-0.32355243927659577,0.3506213817948327
13,test,Walking Downstairs,fBodyAcc-X,-0.0726602663212766,0.18059569108702042
13,test,Walking Downstairs,fBodyAcc-Y,-0.036453524765957444,0.22143497907182155
13,test,Walking Downstairs,fBodyAcc-Z,-0.15117872479361702,0.26420151714733453
13,test,Walking Downstairs,fBodyAccJerk-X,-0.11485155627234042,0.19270989215557952
13,test,Walking Downstairs,fBodyAccJerk-Y,-0.20781234824680853,0.2174045977135676
13,test,Walking Downstairs,fBodyAccJerk-Z,-0.27613803989787233,0.3791259181889042
13,test,Walking Downstairs,fBodyGyro-X,-0.3196771246595745,0.4995283845062885
13,test,Walking Downstairs,fBodyGyro-Y,-0.13382888672553192,0.3214124238405683
13,test,Walking Downstairs,fBodyGyro-Z,-0.2129066625319149,0.43128019441342624
13,test,Walking Downstairs,fBodyAccMag,0.05287918806595745,0.23661485423663745
13,test,Walking Downstairs,fBodyBodyAccJerkMag,-0.028215665691489363,0.17969049155567557
13,test,Walking Downstairs,fBodyBodyGyroMag,-0.20612170721276596,0.42536781866394097
13,test,Walking Downstairs,fBodyBodyGyroJerkMag,-0.2663999032106383,0.39968474294349327
13,test,Walking Upstairs,tBodyAcc-X,0.2582039395818182,0.3054816305019839
13,test,Walking Upstairs,tBodyAcc-Y,-0.02773922539109091,0.26456639615113814
13,test,Walking Upstairs,tBodyAcc-Z,-0.12576726589090909,0.27034279167618125
13,test,Walking Upstairs,tGravityAcc-X,0.8476343134545454,0.9473504762984845
13,test,Walking Upstairs,tGravityAcc-Y,-0.3574045016363636,0.9233154621625085
13,test,Walking Upstairs,tGravityAcc-Z,-0.20750717058472726,0.9124833487414802
13,test,Walking Upstairs,tBodyAccJerk-X,0.06924420675454546,0.4922874841413099
13,test,Walking Upstairs,tBodyAccJerk-Y,-0.001280097583636361,0.3844393386820801
13,test,Walking Upstairs,tBodyAccJerk-Z,-0.025412629929090907,0.6656661479263719
13,test,Walking Upstairs,tBodyGyro-X,-0.13829376226,0.5520318068197371
13,test,Walking Upstairs,tBodyGyro-Y,0.00381966911090909,0.40943699536321837
13,test,Walking Upstairs,tBodyGyro-Z,0.11667956325636364,0.2380352226196418
13,test,Walking Upstairs,tBodyGyroJerk-X,-0.06648171763454545,0.6350558812533168
13,test,Walking Upstairs,tBodyGyroJerk-Y,-0.04530519540363637,0.6863138703927754
13,test,Walking Upstairs,tBodyGyroJerk-Z,-0.06616539163272726,0.5711032400006508
13,test,Walking Upstairs,tBodyAccMag,-0.10115350174,0.3350873295136504
13,test,Walking Upstairs,tGravityAccMag,-0.10115350174,0.3350873295136504
13,test,Walking Upstairs,tBodyAccJerkMag,-0.456190454,0.4568929044816056
13,test,Walking Upstairs,tBodyGyroMag,-0.23718295811636364,0.42897977627274214
13,test,Walking Upstairs,tBodyGyroJerkMag,-0.6319649021818182,0.6716470491085694
13,test,Walking Upstairs,fBodyAcc-X,-0.38246073636363637,0.27868169840491164
13,test,Walking Upstairs,fBodyAcc-Y,-0.06365647658181818,0.26982909412658557
13,test,Walking Upstairs,fBodyAcc-Z,-0.40478523994545457,0.24724798854739782
13,test,Walking Upstairs,fBodyAccJerk-X,-0.5062121356363636,0.5180744130991876
13,test,Walking Upstairs,fBodyAccJerk-Y,-0.36899617907272725,0.3909593115011952
13,test,Walking Upstairs,fBodyAccJerk-Z,-0.6314964343636363,0.6941400014359124
13,test,Walking Upstairs,fBodyGyro-X,-0.4821130076363636,0.5748166007082289
13,test,Walking Upstairs,fBodyGyro-Y,-0.49217610472727275,0.37448044898510674
13,test,Walking Upstairs,fBodyGyro-Z,-0.25533894592727274,0.2926514935326729
13,test,Walking Upstairs,fBodyAccMag,-0.3675228009090909,0.41475176515000295
13,test,Walking Upstairs,fBodyBodyAccJerkMag,-0.42510000654545455,0.49528564462626196
13,test,Walking Upstairs,fBodyBodyGyroMag,-0.4854773089090909,0.48595735101891163
13,test,Walking Upstairs,fBodyBodyGyroJerkMag,-0.6560885443636364,0.7135962627042172
14,train,Laying,tBodyAcc-X,0.23327543980392157,0.936083210943141
14,train,Laying,tBodyAcc-Y,-0.011342465249019608,0.9225407950476718
14,train,Laying,tBodyAcc-Z,-0.08683333155098039,0.9301446628410975
14,train,Laying,tGravityAcc-X,-0.14548363162745098,0.9365539298045061
14,train,Laying,tGravityAcc-Y,0.4853969274509804,0.9567402468827639
14,train,Laying,tGravityAcc-Z,0.83656291,0.9490372331955881
14,train,Laying,tBodyAccJerk-X,0.09814038484509804,0.972037826233022
14,train,Laying,tBodyAccJerk-Y,-0.00831507059607843,0.9687103393362866
14,train,Laying,tBodyAccJerk-Z,-0.0323601505045098,0.9728857551565736
14,train,Laying,tBodyGyro-X,0.0050522118160784306,0.9578041012552769
14,train,Laying,tBodyGyro-Y,-0.15342380774509803,0.9365840006146624
14,train,Laying,tBodyGyro-Z,0.14912405823529412,0.9553095792738513
14,train,Laying,tBodyGyroJerk-X,-0.10544663701960784,0.9708205084893049
14,train,Laying,tBodyGyroJerk-Y,-0.03726773981939216,0.9688619631751583
14,train,Laying,tBodyGyroJerk-Z,-0.05661718680392157,0.980280039098519
14,train,Laying,tBodyAccMag,-0.9059782501960785,0.9368793741765576
14,train,Laying,tGravityAccMag,-0.9059782501960785,0.9368793741765576
14,train,Laying,tBodyAccJerkMag,-0.9725763929411765,0.9675540691769045
14,train,Laying,tBodyGyroMag,-0.9046654184313726,0.9174351815715958
14,train,Laying,tBodyGyroJerkMag,-0.9756211831372549,0.9653167785485363
14,train,Laying,fBodyAcc-X,-0.9339361782352941,0.934118762883202
14,train,Laying,fBodyAcc-Y,-0.9303669060784314,0.9193901268234232
14,train,Laying,fBodyAcc-Z,-0.9278823070588236,0.9290878460722066
14,train,Laying,fBodyAccJerk-X,-0.9720107092156862,0.9739689155439802
14,train,Laying,fBodyAccJerk-Y,-0.9693421243137255,0.9697170119941364
14,train,Laying,fBodyAccJerk-Z,-0.9685931956862746,0.9752670657225089
14,train,Laying,fBodyGyro-X,-0.9499590405882353,0.9602144023565551
14,train,Laying,fBodyGyro-Y,-0.9380878982352941,0.9344191748721746
14,train,Laying,fBodyGyro-Z,-0.9491071629411765,0.960005732894427
14,train,Laying,fBodyAccMag,-0.8994636688431372,0.9401849623465807
14,train,Laying,fBodyBodyAccJerkMag,-0.9679885962745098,0.96505702383137415
14,train,Laying,fBodyBodyGyroMag,-0.9301517311764705,0.9214237887195215
14,train,Laying,fBodyBodyGyroJerkMag,-0.9664553431372549,0.9653334158911135
14,train,Sitting,tBodyAcc-X,0.27999057703703706,0.9771567446399708
14,train,Sitting,tBodyAcc-Y,-0.008705654638888888,0.9265933481329174
14,train,Sitting,tBodyAcc-Z,-0.10040149042592593,0.9317701626145779
14,train,Sitting,tGravityAcc-X,0.9390387598148148,0.9792678625860808
14,train,Sitting,tGravityAcc-Y,-0.03645339622777778,0.9597961542889785
14,train,Sitting,tGravityAcc-Z,-0.09459705348148148,0.9540074187199556
14,train,Sitting,tBodyAccJerk-X,0.07418788440740741,0.9810756807295286
14,train,Sitting,tBodyAccJerk-Y,-0.004361859858481482,0.9683503290264291
14,train,Sitting,tBodyAccJerk-Z,-0.01057445130962963,0.9762903861907521
14,train,Sitting,tBodyGyro-X,-0.04404033268518519,0.9811638916236739
14,train,Sitting,tBodyGyro-Y,-0.07134782809259259,0.9627363130499722
14,train,Sitting,tBodyGyro-Z,0.0928523607037037,0.9547709899285698
14,train,Sitting,tBodyGyroJerk-X,-0.0921614578888889,0.9903265241252974
14,train,Sitting,tBodyGyroJerk-Y,-0.043457729505555556,0.9869889935718799
14,train,Sitting,tBodyGyroJerk-Z,-0.052012160814814815,0.9829376628808011
14,train,Sitting,tBodyAccMag,-0.9441979437037037,0.9400827979262071
14,train,Sitting,tGravityAccMag,-0.9441979437037037,0.9400827979262071
14,train,Sitting,tBodyAccJerkMag,-0.9765210061111111,0.9737152909499465
14,train,Sitting,tBodyGyroMag,-0.9427563692592593,0.9495161287859016
14,train,Sitting,tBodyGyroJerkMag,-0.9883176066666667,0.987058940278651
14,train,Sitting,fBodyAcc-X,-0.9764566092592593,0.9772465922788022
14,train,Sitting,fBodyAcc-Y,-0.9326447661111111,0.9248161329773118
14,train,Sitting,fBodyAcc-Z,-0.9441260788888889,0.9283001594308552
14,train,Sitting,fBodyAccJerk-X,-0.9815666494444445,0.9821013796209194
14,train,Sitting,fBodyAccJerk-Y,-0.9689517698148148,0.9695277342671244
14,train,Sitting,fBodyAccJerk-Z,-0.9727519696296296,0.9783160421106514
14,train,Sitting,fBodyGyro-X,-0.9785771175925926,0.9818855129043922
14,train,Sitting,fBodyGyro-Y,-0.9698067298148149,0.9591030747535102
14,train,Sitting,fBodyGyro-Z,-0.9570208588888889,0.9577861390400877
14,train,Sitting,fBodyAccMag,-0.9405898533333333,0.9430289210163736
14,train,Sitting,fBodyBodyAccJerkMag,-0.972985342962963,0.9734135187677881
14,train,Sitting,fBodyBodyGyroMag,-0.9633205405555556,0.9491973209341535
14,train,Sitting,fBodyBodyGyroJerkMag,-0.9873242392592593,0.9871557806933976
14,train,Standing,tBodyAcc-X,0.2805456138333333,0.97368527190478
14,train,Standing,tBodyAcc-Y,-0.01520781344,0.931180989198401
14,train,Standing,tBodyAcc-Z,-0.10381770179066667,0.9267684882025387
14,train,Standing,tGravityAcc-X,0.875319569,0.973180999058234
14,train,Standing,tGravityAcc-Y,-0.22669223116666667,0.9673925550580903
14,train,Standing,tGravityAcc-Z,-0.3381748886666667,0.9450645155192938
14,train,Standing,tBodyAccJerk-X,0.0737933748485,0.9784851890559273
14,train,Standing,tBodyAccJerk-Y,0.005795661829833333,0.9667708464212177
14,train,Standing,tBodyAccJerk-Z,-0.00720777760485,0.9711753908831898
14,train,Standing,tBodyGyro-X,-0.022088652689166665,0.9616966300728537
14,train,Standing,tBodyGyro-Y,-0.05581088271,0.9490247741502946
14,train,Standing,tBodyGyro-Z,0.07904758875,0.94843922604107
14,train,Standing,tBodyGyroJerk-X,-0.10071845886666667,0.9709540418870893
14,train,Standing,tBodyGyroJerk-Y,-0.04500967927,0.971691942524937
14,train,Standing,tBodyGyroJerk-Z,-0.0509036177765,0.9749961965150501
14,train,Standing,tBodyAccMag,-0.9434568473333333,0.9400587102465858
14,train,Standing,tGravityAccMag,-0.9434568473333333,0.9400587102465858
14,train,Standing,tBodyAccJerkMag,-0.9729657881666667,0.9709407517464805
14,train,Standing,tBodyGyroMag,-0.9435300168333334,0.9355885664750946
14,train,Standing,tBodyGyroJerkMag,-0.974873328,0.9683561727001196
14,train,Standing,fBodyAcc-X,-0.9726995625,0.9740459325654213
14,train,Standing,fBodyAcc-Y,-0.9421782483333333,0.9290873713249981
14,train,Standing,fBodyAcc-Z,-0.9424220265,0.9231724056515861
14,train,Standing,fBodyAccJerk-X,-0.97818164,0.9805876214606558
14,train,Standing,fBodyAccJerk-Y,-0.9672499048333333,0.9682536685638768
14,train,Standing,fBodyAccJerk-Z,-0.9667184343333334,0.9739076110989153
14,train,Standing,fBodyGyro-X,-0.957111767,0.9632417416767836
14,train,Standing,fBodyGyro-Y,-0.9508361945,0.9471551398307146
14,train,Standing,fBodyGyro-Z,-0.9509998778333333,0.9518592912553031
14,train,Standing,fBodyAccMag,-0.9497150598333334,0.943115258584601
14,train,Standing,fBodyBodyAccJerkMag,-0.9702141258333333,0.9702276612506286
14,train,Standing,fBodyBodyGyroMag,-0.9444055638333333,0.938374832640189
14,train,Standing,fBodyBodyGyroJerkMag,-0.9691756368333333,0.9676132402444885
14,train,Walking,tBodyAcc-X,0.2719595986440678,0.40736247527671293
14,train,Walking,tBodyAcc-Y,-0.021778538096610168,0.08425791236927112
14,train,Walking,tBodyAcc-Z,-0.10675636913559322,0.10386803265648133
14,train,Walking,tGravityAcc-X,0.8029739615254238,0.9749145670706885
14,train,Walking,tGravityAcc-Y,-0.27031482288135594,0.95495572162888
14,train,Walking,tGravityAcc-Z,-0.42249526847457625,0.9476272243843729
14,train,Walking,tBodyAccJerk-X,0.07208779134525424,0.4596465815460534
14,train,Walking,tBodyAccJerk-Y,0.024116023559322033,0.35123986710139166
14,train,Walking,tBodyAccJerk-Z,0.019972303694915254,0.4765695863556082
14,train,Walking,tBodyGyro-X,-0.003476550622711864,0.6014680953987079
14,train,Walking,tBodyGyro-Y,-0.08296828479661017,0.06984442572155367
14,train,Walking,tBodyGyro-Z,0.05132227176271186,0.15006916630648656
14,train,Walking,tBodyGyroJerk-X,-0.11065605480215254,0.5729725743609226
14,train,Walking,tBodyGyroJerk-Y,-0.043896952908474576,0.539399365546853
14,train,Walking,tBodyGyroJerk-Z,-0.03888259195084746,0.5007605569819246
14,train,Walking,tBodyAccMag,-0.14440467177966101,0.3714040679942885
14,train,Walking,tGravityAccMag,-0.14440467177966101,0.3714040679942885
14,train,Walking,tBodyAccJerkMag,-0.37729315508474576,0.44509477030048394
14,train,Walking,tBodyGyroMag,-0.1372087418644068,0.20752992984202975
14,train,Walking,tBodyGyroJerkMag,-0.519895046779661,0.6082457541418841
14,train,Walking,fBodyAcc-X,-0.4214981725423729,0.40011882230209983
14,train,Walking,fBodyAcc-Y,-0.17460184484745764,0.08453693788408569
14,train,Walking,fBodyAcc-Z,-0.17736643404237287,0.11922071643290799
14,train,Walking,fBodyAccJerk-X,-0.472360616779661,0.4890597504298644
14,train,Walking,fBodyAccJerk-Y,-0.3767666005084746,0.3629613535209937
14,train,Walking,fBodyAccJerk-Z,-0.4158991791525424,0.5316461826377781
14,train,Walking,fBodyGyro-X,-0.5085958518644068,0.6311917429701164
14,train,Walking,fBodyGyro-Y,-0.21589494952542373,0.11026639583338729
14,train,Walking,fBodyGyro-Z,-0.21292575915254236,0.1940022415319479
14,train,Walking,fBodyAccMag,-0.37351677101694913,0.4615009278495816
14,train,Walking,fBodyBodyAccJerkMag,-0.4315914533898305,0.45789087303510484
14,train,Walking,fBodyBodyGyroMag,-0.3113864496610169,0.2691740281622286
14,train,Walking,fBodyBodyGyroJerkMag,-0.5910369361016949,0.6570761782221373
14,train,Walking Downstairs,tBodyAcc-X,0.29342211555555553,0.0899489602475807
14,train,Walking Downstairs,tBodyAcc-Y,-0.02001414136577778,0.4187660914904242
14,train,Walking Downstairs,tBodyAcc-Z,-0.09283301655333333,0.5019258147274128
14,train,Walking Downstairs,tGravityAcc-X,0.81629643,0.9198951254399048
14,train,Walking Downstairs,tGravityAcc-Y,-0.2642546746666667,0.9213780102033227
14,train,Walking Downstairs,tGravityAcc-Z,-0.3925558822222222,0.8811551925574916
14,train,Walking Downstairs,tBodyAccJerk-X,0.042863162671111114,0.14905288106921954
14,train,Walking Downstairs,tBodyAccJerk-Y,0.029133942102222223,0.2939053541229419
14,train,Walking Downstairs,tBodyAccJerk-Z,0.010495260118888891,0.2006761396613097
14,train,Walking Downstairs,tBodyGyro-X,-0.01470796533333333,0.4037268202178463
14,train,Walking Downstairs,tBodyGyro-Y,-0.09452884090666666,0.2348336884412187
14,train,Walking Downstairs,tBodyGyro-Z,0.03533445375555556,0.3973838614090465
14,train,Walking Downstairs,tBodyGyroJerk-X,-0.10862037771333334,0.5499585320080481
14,train,Walking Downstairs,tBodyGyroJerk-Y,-0.07405898108444445,0.3403016925119074
14,train,Walking Downstairs,tBodyGyroJerk-Z,-0.06159787954222222,0.18896650436295523
14,train,Walking Downstairs,tBodyAccMag,0.18553770686666668,0.4661066366584825
14,train,Walking Downstairs,tGravityAccMag,0.18553770686666668,0.4661066366584825
14,train,Walking Downstairs,tBodyAccJerkMag,0.03536013754666667,0.2773219036374679
14,train,Walking Downstairs,tBodyGyroMag,0.16634001184244443,0.2304605557585929
14,train,Walking Downstairs,tBodyGyroJerkMag,-0.2751208834888889,0.3441046668944472
14,train,Walking Downstairs,fBodyAcc-X,0.02125415539777778,0.09891783569292617
14,train,Walking Downstairs,fBodyAcc-Y,0.3714824704,0.3367188805570529
14,train,Walking Downstairs,fBodyAcc-Z,0.2807359522066667,0.4768453394675421
14,train,Walking Downstairs,fBodyAccJerk-X,-0.03378204586444444,0.1653160163289438
14,train,Walking Downstairs,fBodyAccJerk-Y,0.16477505613333332,0.26057027538148464
14,train,Walking Downstairs,fBodyAccJerk-Z,-0.024878980588888887,0.27496028911204234
14,train,Walking Downstairs,fBodyGyro-X,-0.2953155416666667,0.42949258170436405
14,train,Walking Downstairs,fBodyGyro-Y,0.013208234733333333,0.24086886018626325
14,train,Walking Downstairs,fBodyGyro-Z,0.49241437982222225,0.24130681960350173
14,train,Walking Downstairs,fBodyAccMag,0.4719051551333333,0.2296393266683952
14,train,Walking Downstairs,fBodyBodyAccJerkMag,0.18622347806555556,0.29163271008721736
14,train,Walking Downstairs,fBodyBodyGyroMag,-0.07875684067777777,0.28452150664902387
14,train,Walking Downstairs,fBodyBodyGyroJerkMag,-0.25474713227466667,0.40679378045185294
14,train,Walking Upstairs,tBodyAcc-X,0.2624210661296296,0.31610622984967857
14,train,Walking Upstairs,tBodyAcc-Y,-0.02043881800240741,0.33173795694320857
14,train,Walking Upstairs,tBodyAcc-Z,-0.11227968898333333,0.6241311683481717
14,train,Walking Upstairs,tGravityAcc-X,0.6882561222222222,0.9295737561582736
14,train,Walking Upstairs,tGravityAcc-Y,-0.3226803648148148,0.9082752554645082
14,train,Walking Upstairs,tGravityAcc-Z,-0.4950887203703704,0.8768976340208883
14,train,Walking Upstairs,tBodyAccJerk-X,0.08033030222222222,0.37678251404449964
14,train,Walking Upstairs,tBodyAccJerk-Y,-0.01831311599444444,0.3518752464910914
14,train,Walking Upstairs,tBodyAccJerk-Z,0.0034419948648148147,0.3454138531253328
14,train,Walking Upstairs,tBodyGyro-X,0.0813841685037037,0.46788734078076694
14,train,Walking Upstairs,tBodyGyro-Y,-0.12349957004444444,0.4976318326824794
14,train,Walking Upstairs,tBodyGyro-Z,-0.04413818866666667,0.5997133155564375
14,train,Walking Upstairs,tBodyGyroJerk-X,-0.12826666786296295,0.649610803706534
14,train,Walking Upstairs,tBodyGyroJerk-Y,-0.020774973240740742,0.39981774349212956
14,train,Walking Upstairs,tBodyGyroJerk-Z,-0.013723762029629629,0.3703921683294597
14,train,Walking Upstairs,tBodyAccMag,0.14010820405185184,0.08244155830463924
14,train,Walking Upstairs,tGravityAccMag,0.14010820405185184,0.08244155830463924
14,train,Walking Upstairs,tBodyAccJerkMag,-0.28366383592037037,0.3547424528783004
14,train,Walking Upstairs,tBodyGyroMag,0.3657794194444444,0.33994533887374034
14,train,Walking Upstairs,tBodyGyroJerkMag,-0.3999219495574074,0.5113911062542036
14,train,Walking Upstairs,fBodyAcc-X,-0.32350844224074077,0.31233157128151284
14,train,Walking Upstairs,fBodyAcc-Y,0.01639392345740741,0.3795177223946822
14,train,Walking Upstairs,fBodyAcc-Z,0.19169374263333333,0.6999829976827534
14,train,Walking Upstairs,fBodyAccJerk-X,-0.383497147037037,0.4169651855128951
14,train,Walking Upstairs,fBodyAccJerk-Y,-0.3476066395925926,0.38329907124986456
14,train,Walking Upstairs,fBodyAccJerk-Z,-0.26400846833333336,0.4038629422532348
14,train,Walking Upstairs,fBodyGyro-X,-0.4410483586481482,0.4787188203776075
14,train,Walking Upstairs,fBodyGyro-Y,0.11868769218796296,0.6605578967901884
14,train,Walking Upstairs,fBodyGyro-Z,0.19670321873703703,0.5630839791796993
14,train,Walking Upstairs,fBodyAccMag,-0.07598518133333333,0.1586393443025514
14,train,Walking Upstairs,fBodyBodyAccJerkMag,-0.2887443340925926,0.42701318252917186
14,train,Walking Upstairs,fBodyBodyGyroMag,0.04885886681851852,0.2747363428412108
14,train,Walking Upstairs,fBodyBodyGyroJerkMag,-0.4572506124074074,0.5835698637357118
15,train,Laying,tBodyAcc-X,0.2894756525,0.9731977602101952
15,train,Laying,tBodyAcc-Y,-0.016629654205416667,0.9646779061522275
15,train,Laying,tBodyAcc-Z,-0.11853024029166667,0.9375209972413517
15,train,Laying,tGravityAcc-X,-0.1719930545,0.9640634799311765
15,train,Laying,tGravityAcc-Y,0.8992425530555556,0.98627420342963
15,train,Laying,tGravityAcc-Z,-0.03691929055555555,0.9540678292168584
15,train,Laying,tBodyAccJerk-X,0.07675154386111112,0.9820336247486391
15,train,Laying,tBodyAccJerk-Y,0.01239842713861111,0.971667866193778
15,train,Laying,tBodyAccJerk-Z,-0.00443927981861111,0.9787080126851833
15,train,Laying,tBodyGyro-X,-0.016830088779166665,0.9603775676528603
15,train,Laying,tBodyGyro-Y,-0.06197008719444445,0.9627121914857781
15,train,Laying,tBodyGyro-Z,0.11345189979166667,0.9584520656625591
15,train,Laying,tBodyGyroJerk-X,-0.10226671423611111,0.9748745704350645
15,train,Laying,tBodyGyroJerk-Y,-0.041587896815277775,0.9809734459450066
15,train,Laying,tBodyGyroJerk-Z,-0.06243345562361111,0.9804832397546467
15,train,Laying,tBodyAccMag,-0.9553406615277777,0.9484406360490094
15,train,Laying,tGravityAccMag,-0.9553406615277777,0.9484406360490094
15,train,Laying,tBodyAccJerkMag,-0.9798902281944445,0.9743945454647331
15,train,Laying,tBodyGyroMag,-0.9446051272222222,0.9316720057286522
15,train,Laying,tBodyGyroJerkMag,-0.9832350254166666,0.9746581615792398
15,train,Laying,fBodyAcc-X,-0.9740161765277777,0.9727684877470647
15,train,Laying,fBodyAcc-Y,-0.9624611243055555,0.9664561444214002
15,train,Laying,fBodyAcc-Z,-0.95156594625,0.933610068802726
15,train,Laying,fBodyAccJerk-X,-0.9813299990277777,0.9841741375486851
15,train,Laying,fBodyAccJerk-Y,-0.9708332216666666,0.9738542434090869
15,train,Laying,fBodyAccJerk-Z,-0.97477568375,0.9809639764379814
15,train,Laying,fBodyGyro-X,-0.9554135961111111,0.9614358150262456
15,train,Laying,fBodyGyro-Y,-0.9643108936111111,0.9616399840386712
15,train,Laying,fBodyGyro-Z,-0.9581900998611111,0.9616778081539323
15,train,Laying,fBodyAccMag,-0.9560010340277778,0.9504703760793402
15,train,Laying,fBodyBodyAccJerkMag,-0.9736812227777778,0.9733746844108302
15,train,Laying,fBodyBodyGyroMag,-0.9468126423611111,0.9317963060286717
15,train,Laying,fBodyBodyGyroJerkMag,-0.9757278538888889,0.9737712737529163
15,train,Sitting,tBodyAcc-X,0.27290337979661017,0.98731388307702606
15,train,Sitting,tBodyAcc-Y,-0.011718847227118644,0.9418078504399111
15,train,Sitting,tBodyAcc-Z,-0.11366125320338984,0.9549318971556643
15,train,Sitting,tGravityAcc-X,0.8903642622033898,0.9834541060485377
15,train,Sitting,tGravityAcc-Y,0.21084930501694915,0.9588507041739109
15,train,Sitting,tGravityAcc-Z,0.0028156598044067806,0.9587892996298676
15,train,Sitting,tBodyAccJerk-X,0.07847927886440678,0.9882152315058771
15,train,Sitting,tBodyAccJerk-Y,-0.008984375894915252,0.9782729013333605
15,train,Sitting,tBodyAccJerk-Z,-0.002372075453457627,0.9870342474854067
15,train,Sitting,tBodyGyro-X,-0.037711113033898305,0.9883405838168237
15,train,Sitting,tBodyGyro-Y,-0.08034287628305085,0.9757596641164125
15,train,Sitting,tBodyGyro-Z,0.09519780838983051,0.9647107032365158
15,train,Sitting,tBodyGyroJerk-X,-0.09536490679661017,0.992920432739761
15,train,Sitting,tBodyGyroJerk-Y,-0.03960687745576271,0.9903623915471436
15,train,Sitting,tBodyGyroJerk-Z,-0.05241483419830509,0.9880038531533208
15,train,Sitting,tBodyAccMag,-0.9586698362711864,0.9525219813641908
15,train,Sitting,tGravityAccMag,-0.9586698362711864,0.9525219813641908
15,train,Sitting,tBodyAccJerkMag,-0.9861078391525424,0.9847504340719567
15,train,Sitting,tBodyGyroMag,-0.9573316283050848,0.9644097731911577
15,train,Sitting,tBodyGyroJerkMag,-0.9921888938983051,0.9897941222263058
15,train,Sitting,fBodyAcc-X,-0.9866196094915254,0.9876398174840374
15,train,Sitting,fBodyAcc-Y,-0.938926430779661,0.9403830800279971
15,train,Sitting,fBodyAcc-Z,-0.9632270049152543,0.9521515087046792
15,train,Sitting,fBodyAccJerk-X,-0.9881061020338983,0.989353496516867
15,train,Sitting,fBodyAccJerk-Y,-0.9781590132203389,0.9798435931793171
15,train,Sitting,fBodyAccJerk-Z,-0.9849084184745762,0.9877118094330042
15,train,Sitting,fBodyGyro-X,-0.986152580338983,0.9890073395348964
15,train,Sitting,fBodyGyro-Y,-0.9792017247457627,0.9739958948644823
15,train,Sitting,fBodyGyro-Z,-0.9667315183050847,0.9670964942542014
15,train,Sitting,fBodyAccMag,-0.9497520013220339,0.9542042136428186
15,train,Sitting,fBodyBodyAccJerkMag,-0.9846894371186441,0.9834149765324387
15,train,Sitting,fBodyBodyGyroMag,-0.9737621798305085,0.9643422464870703
15,train,Sitting,fBodyBodyGyroJerkMag,-0.9901809593220339,0.9895840440263092
15,train,Standing,tBodyAcc-X,0.2789158039622642,0.9890626379177729
15,train,Standing,tBodyAcc-Y,-0.018351636039622643,0.9352532685336278
15,train,Standing,tBodyAcc-Z,-0.10591083267924528,0.954492031451758
15,train,Standing,tGravityAcc-X,0.9655288996226415,0.9887268790571186
15,train,Standing,tGravityAcc-Y,-0.16471317549056605,0.9674717058135477
15,train,Standing,tGravityAcc-Z,0.06459759945283018,0.9624266117658435
15,train,Standing,tBodyAccJerk-X,0.07522807032075472,0.9855972250414331
15,train,Standing,tBodyAccJerk-Y,0.0061725552018301886,0.9679469737493419
15,train,Standing,tBodyAccJerk-Z,-0.006587370934716981,0.9853921026828962
15,train,Standing,tBodyGyro-X,-0.0262433562254717,0.950418686173747
15,train,Standing,tBodyGyro-Y,-0.06596375171698113,0.9723866128246007
15,train,Standing,tBodyGyro-Z,0.0761946738773585,0.9685950009435237
15,train,Standing,tBodyGyroJerk-X,-0.10135878622641509,0.9719343869860938
15,train,Standing,tBodyGyroJerk-Y,-0.04385074920188679,0.9882706462581259
15,train,Standing,tBodyGyroJerk-Z,-0.05227839719056604,0.9815390370526533
15,train,Standing,tBodyAccMag,-0.961207616226415,0.9515031450634867
15,train,Standing,tGravityAccMag,-0.961207616226415,0.9515031450634867
15,train,Standing,tBodyAccJerkMag,-0.9814951256603773,0.9802509896114395
15,train,Standing,tBodyGyroMag,-0.9469613811320755,0.9359010757002417
15,train,Standing,tBodyGyroJerkMag,-0.9844070779245283,0.9817838776351727
15,train,Standing,fBodyAcc-X,-0.9867249988679245,0.9901643384377865
15,train,Standing,fBodyAcc-Y,-0.9433487886792453,0.9341811903646215
15,train,Standing,fBodyAcc-Z,-0.9654735145283019,0.9512374496854289
15,train,Standing,fBodyAccJerk-X,-0.9853534926415094,0.9870385534586147
15,train,Standing,fBodyAccJerk-Y,-0.9678847094339623,0.9701343767165205
